ID_YPS,SPP,GENUS,SPECIES,FAMILY,LIANA,FOREST
SRTOVOLO4,TOVOLO,Tovomita,longifolia,Clusiaceae,0,Unknown
SRCHIOAL8,CHIOAL,Chiococca,alba,Rubiaceae,1,Unknown
SEMAR2PA6,MAR2PA,Maripa,panamensis,Convolvulaceae,1,Unknown
SRTOVOST3,TOVOST,Tovomita,stylosa,Clusiaceae,0,Unknown
SRCOCCP14,COCCP1,Coccoloba,excelsa,Polygonaceae,1,Unknown
SRTOVOST2,TOVOST,Tovomita,stylosa,Clusiaceae,0,Unknown
SRSLOAOB6,SLOAOB,Sloanea,obtusifolia,Elaeocarpaceae,0,Unknown
SRTOVOST1,TOVOST,Tovomita,stylosa,Clusiaceae,0,Unknown
SRPSYCC15,PSYCC1,Palicourea,violacea,Rubiaceae,0,Unknown
SRMAR2PA5,MAR2PA,Maripa,panamensis,Convolvulaceae,1,Unknown
SRPSYCC14,PSYCC1,Palicourea,violacea,Rubiaceae,0,Unknown
SRPSYCGL6,PSYCGL,Palicourea,glomerulata,Rubiaceae,0,Unknown
SRPSYCER6,PSYCER,Ronabea,latifolia,Rubiaceae,0,Unknown
SRMAR2LE5,MARILE,Maripa,lewisii,Convolvulaceae,1,Unknown
SRSLOAOB5,SLOAOB,Sloanea,obtusifolia,Elaeocarpaceae,0,Unknown
SROURASU2,OURASU,Ouratea,sulcatinervia,Ochnaceae,0,Unknown
SRTOVOLO3,TOVOLO,Tovomita,longifolia,Clusiaceae,0,Unknown
SRDOLIDE4,DOLIDE,Doliocarpus,dentatus,Dilleniaceae,1,Unknown
SRVIROSE5,VIROSE,Virola,sebifera,Myristicaceae,0,Unknown
SRLICAHY2,LICAHY,Licania,hypoleuca,Chrysobalanaceae,0,Unknown
SRTAB2UB6,TAB2UN,Tabernaemontana,undulata,Apocynaceae,0,Unknown
SRCOCCP13,COCCP1,Coccoloba,excelsa,Polygonaceae,1,Unknown
SRCASSEL6,CASSEL,Cassipourea,elliptica,Rhizophoraceae,0,Unknown
SRPSYCGL5,PSYCGL,Palicourea,glomerulata,Rubiaceae,0,Unknown
SRCASSEL5,CASSEL,Cassipourea,elliptica,Rhizophoraceae,0,Unknown
SRPURASU4,OURASU,Ouratea,sulcatinervia,Ochnaceae,0,Unknown
SRMAR2LE3,MARILE,Maripa,lewisii,Convolvulaceae,1,Unknown
SRSLOAOB4,SLOAOB,Sloanea,obtusifolia,Elaeocarpaceae,0,Unknown
SRTOVOST10,TOVOST,Tovomita,stylosa,Clusiaceae,0,Unknown
SRANAXAL5,ANAXAL,Anaxagorea,allenii,Annonaceae,0,Unknown
SRCHIOAL3,CHIOAL,Chiococca,alba,Rubiaceae,1,Unknown
SRPSYCER5,PSYCER,Ronabea,latifolia,Rubiaceae,0,Unknown
SRHEISC15,HEISC1,Heisteria,costaricensis,Olacaceae,0,Unknown
SRCASSEL4,CASSEL,Cassipourea,elliptica,Rhizophoraceae,0,Unknown
SRPSYCGL4,PSYCGL,Palicourea,glomerulata,Rubiaceae,0,Unknown
SRCALYPU6,CALYPU,Myrcia,pulchella,Myrtaceae,0,Unknown
SRRUELFU5,RUELFU,Ruellia,fulgida,Acanthaceae,0,Unknown
SRCLYTBI6,CLYTBI,Bignonia,binata,Bignoniaceae,1,Unknown
SRCASSEL2,CASSEL,Cassipourea,elliptica,Rhizophoraceae,0,Unknown
SRPSYCC13,PSYCC1,Palicourea,violacea,Rubiaceae,0,Unknown
SRBANICO2,BANICO,Bronwenia,cornifolia,Malpighiaceae,1,Unknown
SRCOCCP12,COCCP1,Coccoloba,excelsa,Polygonaceae,1,Unknown
SRLICAHY1,LICAHY,Licania,hypoleuca,Chrysobalanaceae,0,Unknown
SRTAB2UN5,TAB2UN,Tabernaemontana,undulata,Apocynaceae,0,Unknown
SRDICHGE1,DICHGE,Dichapetalum,gentryi,Dichapetalaceae,1,Unknown
SRCASSEL3,CASSEL,Cassipourea,elliptica,Rhizophoraceae,0,Unknown
SRPSYCER4,PSYCER,Ronabea,latifolia,Rubiaceae,0,Unknown
SRCLYTBI5,CLYTBI,Bignonia,binata,Bignoniaceae,1,Unknown
SRMOURPA6,MOURPA,Mouriri,panamensis,Melastomataceae,0,Unknown
OLPSYCGL3,PSYCGL,Palicourea,glomerulata,Rubiaceae,0,Unknown
SRAPHEDE5,APHEDE,Aphelandra,scabra,Acanthaceae,0,Unknown
SRTAB2UN4,TAB2UN,Tabernaemontana,undulata,Apocynaceae,0,Unknown
SRDOLIDE3,DOLIDE,Doliocarpus,dentatus,Dilleniaceae,1,Unknown
SRVIROSE4,VIROSE,Virola,sebifera,Myristicaceae,0,Unknown
SRMOURPA5,MOURPA,Mouriri,panamensis,Melastomataceae,0,Unknown
SRCALYPU5,CALYPU,Myrcia,pulchella,Myrtaceae,0,Unknown
SROURASU3,OURASU,Ouratea,sulcatinervia,Ochnaceae,0,Unknown
SRCOCCP11,COCCP1,Coccoloba,excelsa,Polygonaceae,1,Unknown
SRCLYTBI3,CLYTBI,Bignonia,binata,Bignoniaceae,1,Unknown
SRCLYTBI4,CLYTBI,Bignonia,binata,Bignoniaceae,1,Unknown
SRAPHEDE4,APHEDE,Aphelandra,scabra,Acanthaceae,0,Unknown
SRMAR2PA4,MAR2PA,Maripa,panamensis,Convolvulaceae,1,Unknown
SRTOVOLO1,TOVOLO,Tovomita,longifolia,Clusiaceae,0,Unknown
SRHEISC14,HEISC1,Heisteria,costaricensis,Olacaceae,0,Unknown
SRCALYPU4,CALYPU,Myrcia,pulchella,Myrtaceae,0,Unknown
SRPIPEA44,PIPEA4,Piper,augustum,Piperaceae,0,Unknown
SRCHIOAL2,CHIOAL,Chiococca,alba,Rubiaceae,1,Unknown
SRPSYCC12,PSYCC1,Palicourea,violacea,Rubiaceae,0,Unknown
SRSLOAOB3,SLOAOB,Sloanea,obtusifolia,Elaeocarpaceae,0,Unknown
SRSYMPGL3,SYMPGL,Symphonia,globulifera,Clusiaceae,0,Unknown
SRMOURPA4,MOURPA,Mouriri,panamensis,Melastomataceae,0,Unknown
SROURASU1,OURASU,Ouratea,sulcatinervia,Ochnaceae,0,Unknown
SRCALYPU3,CALYPU,Myrcia,pulchella,Myrtaceae,0,Unknown
SRPSYCCA1,PSYCC1,Palicourea,violacea,Rubiaceae,0,Unknown
SRLISIJE1,LISIJE,Lisianthius,jefensis,Gentianaceae,0,Unknown
SRANAXAL2,ANAXAL,Anaxagorea,allenii,Annonaceae,0,Unknown
SRMAR2PA2,MAR2PA,Maripa,panamensis,Convolvulaceae,1,Unknown
SRHEISC12,HEISC1,Heisteria,costaricensis,Olacaceae,0,Unknown
SRTAB2UN1,TAB2UN,Tabernaemontana,undulata,Apocynaceae,0,Unknown
SRPSYCGL2,PSYCGL,Palicourea,glomerulata,Rubiaceae,0,Unknown
SRSYMPGL2,SYMPGL,Symphonia,globulifera,Clusiaceae,0,Unknown
SRCLYTBI2,CLYTBI,Bignonia,binata,Bignoniaceae,1,Unknown
SRMOURPA2,MOURPA,Mouriri,panamensis,Melastomataceae,0,Unknown
SRMAR2PA1,MAR2PA,Maripa,panamensis,Convolvulaceae,1,Unknown
SRAPHEDE2,APHEDE,Aphelandra,scabra,Acanthaceae,0,Unknown
SRPSYCER2,PSYCER,Ronabea,latifolia,Rubiaceae,0,Unknown
SRPSYCGL1,PSYCGL,Palicourea,glomerulata,Rubiaceae,0,Unknown
SRPSYCPO2,PSYCPO,Palicourea,tomentosa,Rubiaceae,0,Unknown
SRMAR2PA3,MAR2PA,Maripa,panamensis,Convolvulaceae,1,Unknown
SRCALYPU1,CALYPU,Myrcia,pulchella,Myrtaceae,0,Unknown
SRVIROSE2,VIROSE,Virola,sebifera,Myristicaceae,0,Unknown
SRSLOAOB1,SLOAOB,Sloanea,obtusifolia,Elaeocarpaceae,0,Unknown
SRCHIOAL1,CHIOAL,Chiococca,alba,Rubiaceae,1,Unknown
SRTAB2UN2,TAB2UN,Tabernaemontana,undulata,Apocynaceae,0,Unknown
SRANAXAL4,ANAXAL,Anaxagorea,allenii,Annonaceae,0,Unknown
SRLISIJE6,LISIJE,Lisianthius,jefensis,Gentianaceae,0,Unknown
SRBANICO1,BANICO,Bronwenia,cornifolia,Malpighiaceae,1,Unknown
SRLISIJE5,LISIJE,Lisianthius,jefensis,Gentianaceae,0,Unknown
SRCLYTBI1,CLYTBI,Bignonia,binata,Bignoniaceae,1,Unknown
SRRUELFU4,RUELFU,Ruellia,fulgida,Acanthaceae,0,Unknown
SRTAB2UN3,TAB2UN,Tabernaemontana,undulata,Apocynaceae,0,Unknown
SRMYRCGA2,MYRCGA,Myrcia,splendens,Myrtaceae,0,Unknown
SRLISIJE4,LISIJE,Lisianthius,jefensis,Gentianaceae,0,Unknown
SRCALIPU2,CALYPU,Myrcia,pulchella,Myrtaceae,0,Unknown
SRPIPEA43,PIPEA4,Piper,augustum,Piperaceae,0,Unknown
SRSLOAOB2,SLOAOB,Sloanea,obtusifolia,Elaeocarpaceae,0,Unknown
SRRUELFU3,RUELFU,Ruellia,fulgida,Acanthaceae,0,Unknown
SRMAR2LE1,MARILE,Maripa,lewisii,Convolvulaceae,1,Unknown
SRVIROSE3,VIROSE,Virola,sebifera,Myristicaceae,0,Unknown
SRPIPEA42,PIPEA4,Piper,augustum,Piperaceae,0,Unknown
SRCASSEL1,CASSEL,Cassipourea,elliptica,Rhizophoraceae,0,Unknown
SRDOLIDE2,DOLIDE,Doliocarpus,dentatus,Dilleniaceae,1,Unknown
SRLISIJE2,LISIJE,Lisianthius,jefensis,Gentianaceae,0,Unknown
SRMOURPA3,MOURPA,Mouriri,panamensis,Melastomataceae,0,Unknown
SRPSYCER3,PSYCER,Ronabea,latifolia,Rubiaceae,0,Unknown
SRPSYCER1,PSYCER,Ronabea,latifolia,Rubiaceae,0,Unknown
SRLISIJE3,LISIJE,Lisianthius,jefensis,Gentianaceae,0,Unknown
SRANAXAL3,ANAXAL,Anaxagorea,allenii,Annonaceae,0,Unknown
SRSYMPGL1,SYMPGL,Symphonia,globulifera,Clusiaceae,0,Unknown
SRANAXAL1,ANAXAL,Anaxagorea,allenii,Annonaceae,0,Unknown
SRPSYCPO3,PSYCPO,Palicourea,tomentosa,Rubiaceae,0,Unknown
SRVIROSE1,VIROSE,Virola,sebifera,Myristicaceae,0,Unknown
SRAPHEDE3,APHEDE,Aphelandra,scabra,Acanthaceae,0,Unknown
SRRUELFU2,RUELFU,Ruellia,fulgida,Acanthaceae,0,Unknown
SRPSYCPO1,PSYCPO,Palicourea,tomentosa,Rubiaceae,0,Unknown
SRAPHESC1,APHEDE,Aphelandra,scabra,Acanthaceae,0,Unknown
SRMYRCGA1,MYRCGA,Myrcia,splendens,Myrtaceae,0,Unknown
SRDOLIDE1,DOLIDE,Doliocarpus,dentatus,Dilleniaceae,1,Unknown
SRHEISC11,HEISC1,Heisteria,costaricensis,Olacaceae,0,Unknown
SRMOURPA1,MOURPA,Mouriri,panamensis,Melastomataceae,0,Unknown
SRRUELFU1,RUELFU,Ruellia,fulgida,Acanthaceae,0,Unknown
SRPIPEAU1,PIPEA4,Piper,augustum,Piperaceae,0,Unknown
OLCROTBI6,CROTBI,Croton,billbergianus,Euphorbiaceae,0,Unknown
OLLACIAG7,LACIAG,Lacistema,aggregatum,Lacistemataceae,0,Unknown
OLTET2PA8,TET2PA,Protium,stevensonii,Burseraceae,0,Unknown
OLTET2PA5,TET2PA,Protium,stevensonii,Burseraceae,0,Unknown
OLHIRAFA7,HIRAFA,Hiraea,faginea,Malpighiaceae,1,Unknown
OLHIPPVO7,HIPPVO,Hippocratea,volubilis,Celastraceae,1,Unknown
OLHIRAFA6,HIRAFA,Hiraea,faginea,Malpighiaceae,1,Unknown
OLHIPPVO5,HIPPVO,Hippocratea,volubilis,Celastraceae,1,Unknown
OLCROTBI5,CROTBI,Croton,billbergianus,Euphorbiaceae,0,Unknown
OLHIPPVO6,HIPPVO,Hippocratea,volubilis,Celastraceae,1,Unknown
OLTET2PA4,TET2PA,Protium,stevensonii,Burseraceae,0,Unknown
OLCROTBI2,CROTBI,Croton,billbergianus,Euphorbiaceae,0,Unknown
OLCROTBI1,CROTBI,Croton,billbergianus,Euphorbiaceae,0,Unknown
OLCROTBI3,CROTBI,Croton,billbergianus,Euphorbiaceae,0,Unknown
OLHIRAFA4,HIRAFA,Hiraea,faginea,Malpighiaceae,1,Unknown
OLTET2PA2,TET2PA,Protium,stevensonii,Burseraceae,0,Unknown
OLLACIAG6,LACIAG,Lacistema,aggregatum,Lacistemataceae,0,Unknown
OLVIROSE5,VIROSE,Virola,sebifera,Myristicaceae,0,Unknown
OLLACIAG5,LACIAG,Lacistema,aggregatum,Lacistemataceae,0,Unknown
OLHIRAFA3,HIRAFA,Hiraea,faginea,Malpighiaceae,1,Unknown
OLPIPECO6,PIPECO,Piper,cordulatum,Piperaceae,0,Unknown
OLDICHGE6,DICHGE,Dichapetalum,gentryi,Dichapetalaceae,1,Unknown
OLDOLIDE7,DOLIDE,Doliocarpus,dentatus,Dilleniaceae,1,Unknown
OLHIRAFA2,HIRAFA,Hiraea,faginea,Malpighiaceae,1,Unknown
OLDICHGE7,DICHGE,Dichapetalum,gentryi,Dichapetalaceae,1,Unknown
OLDICHGE4,DICHGE,Dichapetalum,gentryi,Dichapetalaceae,1,Unknown
OLPAULBR7,PAULBR,Paullinia,bracteosa,Sapindaceae,1,Unknown
OLVIROSE3,VIROSE,Virola,sebifera,Myristicaceae,0,Unknown
OLPROTTE8,PROTTE,Protium,tenuifolium,Burseraceae,0,Unknown
OLDICHGE3,DICHGE,Dichapetalum,gentryi,Dichapetalaceae,1,Unknown
OLTROPCA7,TROPRA,Trophis,racemosa,Moraceae,0,Unknown
OLBROSCO7,BROSCO,Brosimum,costaricanum,Moraceae,0,Unknown
OLHIRAFA1,HIRAFA,Hiraea,faginea,Malpighiaceae,1,Unknown
OLDOLIMA6,DOLIMA,Doliocarpus,major,Dilleniaceae,1,Unknown
OLPOURBI6,POURBI,Pourouma,bicolor,Urticaceae,0,Unknown
OLDICHGE1,DICHGE,Dichapetalum,gentryi,Dichapetalaceae,1,Unknown
OLPAR1PY6,PAR1PY,Tanaecium,pyramidatum,Bignoniaceae,1,Unknown
OLVIROSE6,VIROSE,Virola,sebifera,Myristicaceae,0,Unknown
OLBROSCO6,BROSCO,Brosimum,costaricanum,Moraceae,0,Unknown
OLLACIAG3,LACIAG,Lacistema,aggregatum,Lacistemataceae,0,Unknown
OLPOURBI7,POURBI,Pourouma,bicolor,Urticaceae,0,Unknown
OLPAR1PY5,PAR1PY,Tanaecium,pyramidatum,Bignoniaceae,1,Unknown
OLEUGEOE7,EUGEOE,Eugenia,oerstediana,Myrtaceae,0,Unknown
OLPROTTE5,PROTTE,Protium,tenuifolium,Burseraceae,0,Unknown
OLVIROSE2,VIROSE,Virola,sebifera,Myristicaceae,0,Unknown
OLEUGEOE6,EUGEOE,Eugenia,oerstediana,Myrtaceae,0,Unknown
OLEUGEOE5,EUGEOE,Eugenia,oerstediana,Myrtaceae,0,Unknown
OLHYBAPR6,HYBAPR,Pombalia,prunifolia,Violaceae,0,Unknown
OLPROTTE4,PROTTE,Protium,tenuifolium,Burseraceae,0,Unknown
OLPAULBR6,PAULBR,Paullinia,bracteosa,Sapindaceae,1,Unknown
OLPEREXA6,PEREXA,Perebea,xanthochyma,Moraceae,0,Unknown
OLPROTTE3,PROTTE,Protium,tenuifolium,Burseraceae,0,Unknown
OLMAR2PA6,MAR2PA,Maripa,panamensis,Convolvulaceae,1,Unknown
OLDOLIDE5,DOLIDE,Doliocarpus,dentatus,Dilleniaceae,1,Unknown
OLANACEX6,ANACEX,Anacardium,excelsum,Anacardiaceae,0,Unknown
OLMAR2PA5,MAR2PA,Maripa,panamensis,Convolvulaceae,1,Unknown
OLDOLIMA5,DOLIMA,Doliocarpus,major,Dilleniaceae,1,Unknown
OLDICHGE2,DICHGE,Dichapetalum,gentryi,Dichapetalaceae,1,Unknown
OLPIPECO5,PIPECO,Piper,cordulatum,Piperaceae,0,Unknown
OLPEREXA5,PEREXA,Perebea,xanthochyma,Moraceae,0,Unknown
OLPIPECO4,PIPECO,Piper,cordulatum,Piperaceae,0,Unknown
OLTRI2TU6,TRI2TU,Trichilia,tuberculata,Meliaceae,0,Unknown
OLPAR1PY4,PAR1PY,Tanaecium,pyramidatum,Bignoniaceae,1,Unknown
OLHIRTTR5,HIRTTR,Hirtella,triandra,Chrysobalanaceae,0,Unknown
OLVIROSE8,VIROSE,Virola,sebifera,Myristicaceae,0,Unknown
OLSTIZRI6,STIZRI,Stizophyllum,riparium,Bignoniaceae,1,Unknown
OLANACEX5,ANACEX,Anacardium,excelsum,Anacardiaceae,0,Unknown
OLDOLIDE4,DOLIDE,Doliocarpus,dentatus,Dilleniaceae,1,Unknown
OLSTIZRI5,STIZRI,Stizophyllum,riparium,Bignoniaceae,1,Unknown
OLHIRTTR6,HIRTTR,Hirtella,triandra,Chrysobalanaceae,0,Unknown
OLHEISCO7,HEISCO,Heisteria,concinna,Olacaceae,0,Unknown
OLPETRVO6,PETRAS,Petrea,volubilis,Verbenaceae,1,Unknown
OLVIROSE1,VIROSE,Virola,sebifera,Myristicaceae,0,Unknown
OLMAR2PA4,MAR2PA,Maripa,panamensis,Convolvulaceae,1,Unknown
OLOXANLO6,OXANLO,Oxandra,longipetala,Annonaceae,0,Unknown
OLALSEBL6,ALSEBL,Alseis,blackiana,Rubiaceae,0,Unknown
OLSTIZRI3,STIZRI,Stizophyllum,riparium,Bignoniaceae,1,Unknown
OLVIROSE7,VIROSE,Virola,sebifera,Myristicaceae,0,Unknown
OLBROSCO4,BROSCO,Brosimum,costaricanum,Moraceae,0,Unknown
OLMAR2PA3,MAR2PA,Maripa,panamensis,Convolvulaceae,1,Unknown
OLPAR1PY3,PAR1PY,Tanaecium,pyramidatum,Bignoniaceae,1,Unknown
OLSTIZRI4,STIZRI,Stizophyllum,riparium,Bignoniaceae,1,Unknown
OLANACEX4,ANACEX,Anacardium,excelsum,Anacardiaceae,0,Unknown
OLLACIAG2,LACIAG,Lacistema,aggregatum,Lacistemataceae,0,Unknown
OLPOURBI4,POURBI,Pourouma,bicolor,Urticaceae,0,Unknown
OLPRI1AS6,PRI1AS,Prionostemma,aspera,Celastraceae,1,Unknown
OLPOURBI3,POURBI,Pourouma,bicolor,Urticaceae,0,Unknown
OLALSEBL5,ALSEBL,Alseis,blackiana,Rubiaceae,0,Unknown
OLPRI1AS5,PRI1AS,Prionostemma,aspera,Celastraceae,1,Unknown
OLPIPECO3,PIPECO,Piper,cordulatum,Piperaceae,0,Unknown
OLANACEX3,ANACEX,Anacardium,excelsum,Anacardiaceae,0,Unknown
OLPAULBR4,PAULBR,Paullinia,bracteosa,Sapindaceae,1,Unknown
OLTROPCA5,TROPRA,Trophis,racemosa,Moraceae,0,Unknown
OLTET1HY6,TET1HY,Tetracera,hydrophila,Dilleniaceae,1,Unknown
OLSTIZRI2,STIZRI,Stizophyllum,riparium,Bignoniaceae,1,Unknown
OLBROSCO3,BROSCO,Brosimum,costaricanum,Moraceae,0,Unknown
OLPETRVO5,PETRAS,Petrea,volubilis,Verbenaceae,1,Unknown
OLRINOSY6,RINOSY,Rinorea,silvatica,Violaceae,0,Unknown
OLRINOSY2,RINOSY,Rinorea,silvatica,Violaceae,0,Unknown
OLRINOSY9,RINOSY,Rinorea,silvatica,Violaceae,0,Unknown
OLOXANLO5,OXANLO,Oxandra,longipetala,Annonaceae,0,Unknown
OLPIPECO2,PIPECO,Piper,cordulatum,Piperaceae,0,Unknown
OLDES2PA6,DES2PA,Desmopsis,panamensis,Annonaceae,0,Unknown
OLALSEBL4,ALSEBL,Alseis,blackiana,Rubiaceae,0,Unknown
OLRONOSY1,RINOSY,Rinorea,silvatica,Violaceae,0,Unknown
OLEUGEOE2,EUGEOE,Eugenia,oerstediana,Myrtaceae,0,Unknown
OLSOROAF3,SOROAF,Sorocea,affinis,Moraceae,0,Unknown
OLBROSCO1,BROSCO,Brosimum,costaricanum,Moraceae,0,Unknown
OLRINOSQ1,RINOSQ,Rinorea,squamata,Violaceae,0,Unknown
OLTET1HY2,TET1HY,Tetracera,hydrophila,Dilleniaceae,1,Unknown
OLPAR1PY1,PAR1PY,Tanaecium,pyramidatum,Bignoniaceae,1,Unknown
OLTRI2TU2,TRI2TU,Trichilia,tuberculata,Meliaceae,0,Unknown
OLALSEBL1,ALSEBL,Alseis,blackiana,Rubiaceae,0,Unknown
OLHIRTTR2,HIRTTR,Hirtella,triandra,Chrysobalanaceae,0,Unknown
OLTRI2TU1,TRI2TU,Trichilia,tuberculata,Meliaceae,0,Unknown
OLHYBAPR4,HYBAPR,Pombalia,prunifolia,Violaceae,0,Unknown
OLMAR2PA2,MAR2PA,Maripa,panamensis,Convolvulaceae,1,Unknown
OLDES2PA4,DES2PA,Desmopsis,panamensis,Annonaceae,0,Unknown
OLBROSCO2,BROSCO,Brosimum,costaricanum,Moraceae,0,Unknown
OLTRI2TU5,TRI2TU,Trichilia,tuberculata,Meliaceae,0,Unknown
OLPROTTE1,PROTTE,Protium,tenuifolium,Burseraceae,0,Unknown
OLPOURBI2,POURBI,Pourouma,bicolor,Urticaceae,0,Unknown
OLDOLIDE2,DOLIDE,Doliocarpus,dentatus,Dilleniaceae,1,Unknown
OLTRI2TU4,TRI2TU,Trichilia,tuberculata,Meliaceae,0,Unknown
OLRINOSQ4,RINOSQ,Rinorea,squamata,Violaceae,0,Unknown
OLPOULAR3,POULAR,Poulsenia,armata,Moraceae,0,Unknown
OLSTIZRI1,STIZRI,Stizophyllum,riparium,Bignoniaceae,1,Unknown
OLEUGEOE3,EUGEOE,Eugenia,oerstediana,Myrtaceae,0,Unknown
OLPRI1AS3,PRI1AS,Prionostemma,aspera,Celastraceae,1,Unknown
OLPAULBR3,PAULBR,Paullinia,bracteosa,Sapindaceae,1,Unknown
OLPOURBI1,POURBI,Pourouma,bicolor,Urticaceae,0,Unknown
OLPEREXA3,PEREXA,Perebea,xanthochyma,Moraceae,0,Unknown
OLTET1HY4,TET1HY,Tetracera,hydrophila,Dilleniaceae,1,Unknown
OLPETRVO2,PETRAS,Petrea,volubilis,Verbenaceae,1,Unknown
OLPIPECO1,PIPECO,Piper,cordulatum,Piperaceae,0,Unknown
OLPOULAR4,POULAR,Poulsenia,armata,Moraceae,0,Unknown
OLDOLIDE1,DOLIDE,Doliocarpus,dentatus,Dilleniaceae,1,Unknown
OLSOROAF5,SOROAF,Sorocea,affinis,Moraceae,0,Unknown
OLDES2PA3,DES2PA,Desmopsis,panamensis,Annonaceae,0,Unknown
OLPEREXA2,PEREXA,Perebea,xanthochyma,Moraceae,0,Unknown
OLPOULAR2,POULAR,Poulsenia,armata,Moraceae,0,Unknown
OLTET2PA1,TET2PA,Protium,stevensonii,Burseraceae,0,Unknown
OLSOROAF4,SOROAF,Sorocea,affinis,Moraceae,0,Unknown
OLHIPPVO3,HIPPVO,Hippocratea,volubilis,Celastraceae,1,Unknown
OLALSEBL3,ALSEBL,Alseis,blackiana,Rubiaceae,0,Unknown
OLHYBAPR3,HYBAPR,Pombalia,prunifolia,Violaceae,0,Unknown
OLHEISCO4,HEISCO,Heisteria,concinna,Olacaceae,0,Unknown
OLTROPCA3,TROPRA,Trophis,racemosa,Moraceae,0,Unknown
OLTRI2TU3,TRI2TU,Trichilia,tuberculata,Meliaceae,0,Unknown
OLPOULAR1,POULAR,Poulsenia,armata,Moraceae,0,Unknown
OLRINOSQ3,RINOSQ,Rinorea,squamata,Violaceae,0,Unknown
OLLACIAG1,LACIAG,Lacistema,aggregatum,Lacistemataceae,0,Unknown
OLANACEX2,ANACEX,Anacardium,excelsum,Anacardiaceae,0,Unknown
OLDES2PA2,DES2PA,Desmopsis,panamensis,Annonaceae,0,Unknown
OLHIPPVO1,HIPPVO,Hippocratea,volubilis,Celastraceae,1,Unknown
OLDOLIMA2,DOLIMA,Doliocarpus,major,Dilleniaceae,1,Unknown
OLPRI1AS2,PRI1AS,Prionostemma,aspera,Celastraceae,1,Unknown
OLRINOSQ2,RINOSQ,Rinorea,squamata,Violaceae,0,Unknown
OLHIPPVO2,HIPPVO,Hippocratea,volubilis,Celastraceae,1,Unknown
OLHIRTTR1,HIRTTR,Hirtella,triandra,Chrysobalanaceae,0,Unknown
OLOXANLO3,OXANLO,Oxandra,longipetala,Annonaceae,0,Unknown
OLTROPCA2,TROPRA,Trophis,racemosa,Moraceae,0,Unknown
OLPRI1AS1,PRI1AS,Prionostemma,aspera,Celastraceae,1,Unknown
OLPAULBR2,PAULBR,Paullinia,bracteosa,Sapindaceae,1,Unknown
OLTET1HY3,TET1HY,Tetracera,hydrophila,Dilleniaceae,1,Unknown
OLHEISCO3,HEISCO,Heisteria,concinna,Olacaceae,0,Unknown
OLDOLIMA1,DOLIMA,Doliocarpus,major,Dilleniaceae,1,Unknown
OLOXANLO2,OXANLO,Oxandra,longipetala,Annonaceae,0,Unknown
OLTROPCA1,TROPRA,Trophis,racemosa,Moraceae,0,Unknown
OLPAULBR1,PAULBR,Paullinia,bracteosa,Sapindaceae,1,Unknown
OLHEISCO2,HEISCO,Heisteria,concinna,Olacaceae,0,Unknown
OLMAR2PA1,MAR2PA,Maripa,panamensis,Convolvulaceae,1,Unknown
OLOXANLO1,OXANLO,Oxandra,longipetala,Annonaceae,0,Unknown
OLANACEX1,ANACEX,Anacardium,excelsum,Anacardiaceae,0,Unknown
OLDES2PA1,DES2PA,Desmopsis,panamensis,Annonaceae,0,Unknown
OLHYBAPR1,HYBAPR,Pombalia,prunifolia,Violaceae,0,Unknown
OLSOROAF2,SOROAF,Sorocea,affinis,Moraceae,0,Unknown
OLTET1HY1,TET1HY,Tetracera,hydrophila,Dilleniaceae,1,Unknown
OLALSEBL2,ALSEBL,Alseis,blackiana,Rubiaceae,0,Unknown
OLEUGEOE1,EUGEOE,Eugenia,oerstediana,Myrtaceae,0,Unknown
OLSOROAF1,SOROAF,Sorocea,affinis,Moraceae,0,Unknown
OLPETRAS1,PETRAS,Petrea,volubilis,Verbenaceae,1,Unknown
OLPEREXA1,PEREXA,Perebea,xanthochyma,Moraceae,0,Unknown
OLHYBAPR2,HYBAPR,Pombalia,prunifolia,Violaceae,0,Unknown
OLHEISCO1,HEISCO,Heisteria,concinna,Olacaceae,0,Unknown
CHCALLLA1,CALLLA,Callichlamys,latifolia,Bignoniaceae,1,Unknown
CHCOCCP11,COCCP1,Coccoloba,excelsa,Polygonaceae,1,Unknown
CHINGAFA2,INGAFA,Inga,laurina,Fabaceae,0,Unknown
CHCNESRU1,CNESRU,Cnestidium,rufescens,Connaraceae,1,Unknown
CHPHRYCO2,PHRYCO,Bignonia,corymbosa,Bignoniaceae,1,Unknown
CHGUSTSU2,GUSTSU,Gustavia,superba,Lecythidaceae,0,Unknown
CHSOROAF3,SOROAF,Sorocea,affinis,Moraceae,0,Unknown
CHCNESRU4,CNESRU,Cnestidium,rufescens,Connaraceae,1,Unknown
CHPAR1PY9,PAR1PY,Tanaecium,pyramidatum,Bignoniaceae,1,Unknown
CHLACIAG2,LACIAG,Lacistema,aggregatum,Lacistemataceae,0,Unknown
CHPAR1PY10,PAR1PY,Tanaecium,pyramidatum,Bignoniaceae,1,Unknown
CHRINOSY1,RINOSY,Rinorea,silvatica,Violaceae,0,Unknown
CHRINOSY10,RINOSY,Rinorea,silvatica,Violaceae,0,Unknown
CHPIPECU1,PIPECU,Piper,colonense,Piperaceae,0,Unknown
CHPROTTE2,PROTTE,Protium,tenuifolium,Burseraceae,0,Unknown
CHCNESRU3,CNESRU,Cnestidium,rufescens,Connaraceae,1,Unknown
CHCNESRU2,CNESRU,Cnestidium,rufescens,Connaraceae,1,Unknown
