anonymous_id,specimen_id,annotator,trait_key,mode,n_views,n_present,per_view_values
individual_088,ANROUPMO6,carmen,stipules,absent,5,1,no claro | no visible | no claro | no claro | ausentes
individual_088,ANROUPMO6,carmen,latex,__missing__,5,0,no observado | no observado | no observado | no observado | no observado
individual_088,ANROUPMO6,carmen,pulvinus,absent,5,2,no visible | no visible | ausente | no visible | ausente
individual_088,ANROUPMO6,carmen,tendrils,absent,5,5,ausentes | ausentes | ausentes | ausentes | ausentes
individual_088,ANROUPMO6,carmen,damage,present,5,5,presente | presente | presente | presente | ausente
individual_089,SRCASSEL5,carmen,leaf_relative_position,opposite,5,5,opuesta | opuesta | opuesta | opuesta | opuesta
individual_089,SRCASSEL5,carmen,leaf_spacing,distal,5,5,distales | distales | distales | distales | distales
individual_089,SRCASSEL5,carmen,leaf_complexity_type,simple,5,5,simple | simple | simple | simple | simple
individual_089,SRCASSEL5,carmen,compound_leaf_type,__missing__,5,0,N/A | N/A | N/A | N/A | N/A
individual_089,SRCASSEL5,carmen,leaflet_arrangement,__missing__,5,0,N/A | N/A | N/A | N/A | N/A
individual_089,SRCASSEL5,carmen,leaf_margin,entire,5,5,entero | entero | entero | entero | entero
individual_089,SRCASSEL5,carmen,leaf_shape,lanceolate,5,5,lanceolada | lanceolada | lanceolada | lanceolada | lanceolada
individual_089,SRCASSEL5,carmen,leaf_apex,acute,5,5,agudo | agudo | agudo | agudo | agudo
individual_089,SRCASSEL5,carmen,leaf_base,rounded,5,5,redondeada | redondeada | redondeada | redondeada | redondeada
individual_089,SRCASSEL5,carmen,venation,pinnate,5,5,pinnada | pinnada | pinnada | pinnada | pinnada
individual_089,SRCASSEL5,carmen,leaf_trichomes,absent,5,5,ausente | ausente | ausente | ausente | ausente
individual_089,SRCASSEL5,carmen,petiole_length,short,5,2,no visible | no visible | corto | no claro | corto
individual_089,SRCASSEL5,carmen,petiole_features,terete,5,1,no visible | no visible | no claro | no claro | terete
individual_089,SRCASSEL5,carmen,stem_type,woody,5,3,no visible | no visible | leñoso | leñoso | leñoso
individual_089,SRCASSEL5,carmen,stem_trichomes,absent,5,3,no visible | no visible | ausente | ausente | ausente
individual_089,SRCASSEL5,carmen,stem_texture,smooth,5,3,no visible | no visible | lisa | lisa | lisa
individual_089,SRCASSEL5,carmen,stipules,present,5,1,no visible | no visible | no claro | no claro | presentes
individual_089,SRCASSEL5,carmen,latex,__missing__,5,0,no visible | no observado | no observado | no visible | no observado
individual_089,SRCASSEL5,carmen,pulvinus,absent,5,1,no visible | no visible | no claro | no claro | ausente
individual_089,SRCASSEL5,carmen,tendrils,absent,5,5,ausentes | ausentes | ausentes | ausentes | ausentes
individual_089,SRCASSEL5,carmen,damage,present,5,5,presente | presente | presente | presente | presente
individual_090,MEALIBED3,carmen,leaf_relative_position,opposite,5,5,opuesta | opuesta | verticilada | verticilada | opuesta
individual_090,MEALIBED3,carmen,leaf_spacing,clustered,5,5,distales | distales | agrupada | agrupada | agrupada
individual_090,MEALIBED3,carmen,leaf_complexity_type,simple,5,5,simple | simple | simple | simple | simple
individual_090,MEALIBED3,carmen,compound_leaf_type,__missing__,5,0,N/A | N/A | N/A | N/A | N/A
individual_090,MEALIBED3,carmen,leaflet_arrangement,__missing__,5,0,N/A | N/A | N/A | N/A | N/A
individual_090,MEALIBED3,carmen,leaf_margin,entire,5,5,entero | entero | entero | entero | entero
individual_090,MEALIBED3,carmen,leaf_shape,other,5,5,linear | linear | linear | linear | linear
individual_090,MEALIBED3,carmen,leaf_apex,acute,5,4,agudo | agudo | agudo | agudo | no claro
individual_090,MEALIBED3,carmen,leaf_base,cuneate,5,5,cuneada | cuneada | cuneada | cuneada | cuneada
individual_090,MEALIBED3,carmen,venation,pinnate,5,5,pinnada | pinnada | pinnada | pinnada | pinnada
individual_090,MEALIBED3,carmen,leaf_trichomes,absent,5,5,ausente | ausente | ausente | ausente | ausente
individual_090,MEALIBED3,carmen,petiole_length,short,5,4,corto | corto | no claro | corto | corto
individual_090,MEALIBED3,carmen,petiole_features,terete,5,3,acanalado | no claro | no claro | terete | semiterete
individual_090,MEALIBED3,carmen,stem_type,woody,5,3,no visible | no claro | herbaceo | leñoso | leñoso
individual_090,MEALIBED3,carmen,stem_trichomes,absent,5,1,no visible | no claro | no claro | ausente | no visible
individual_090,MEALIBED3,carmen,stem_texture,smooth,5,2,no visible | lisa | no claro | lisa | no visible
individual_090,MEALIBED3,carmen,stipules,present,5,2,no claro | presentes | no claro | no claro | presentes
individual_090,MEALIBED3,carmen,latex,__missing__,5,0,no observado | no observado | no claro | no observado | no observado
individual_090,MEALIBED3,carmen,pulvinus,absent,5,2,no visible | no claro | no claro | ausente | ausente
individual_090,MEALIBED3,carmen,tendrils,absent,5,4,ausentes | ausentes | no claro | ausentes | ausentes
individual_090,MEALIBED3,carmen,damage,present,5,5,presente | presente | presente | presente | presente
individual_091,OLALSEBL3,carmen,leaf_relative_position,whorled,5,5,verticilada | verticilada | verticilada | verticilada | verticilada
individual_091,OLALSEBL3,carmen,leaf_spacing,clustered,5,5,agrupada | agrupada | agrupada | agrupada | agrupada
individual_091,OLALSEBL3,carmen,leaf_complexity_type,simple,5,5,simple | simple | simple | simple | simple
individual_091,OLALSEBL3,carmen,compound_leaf_type,__missing__,5,0,N/A | N/A | N/A | N/A | N/A
individual_091,OLALSEBL3,carmen,leaflet_arrangement,__missing__,5,0,N/A | N/A | N/A | N/A | N/A
individual_091,OLALSEBL3,carmen,leaf_margin,entire,5,5,entero | entero | entero | entero | entero
individual_091,OLALSEBL3,carmen,leaf_shape,oblanceolate,5,5,oblanceolada. | oblanceolada. | oblanceolada. | oblanceolada. | oblanceolada.
individual_091,OLALSEBL3,carmen,leaf_apex,acuminate,5,5,acuminado | acuminado | acuminado | acuminado | acuminado
individual_091,OLALSEBL3,carmen,leaf_base,cuneate,5,5,cuneada | cuneada | cuneada | cuneada | cuneada
individual_091,OLALSEBL3,carmen,venation,pinnate,5,5,pinnada | pinnada | pinnada | pinnada | pinnada
individual_091,OLALSEBL3,carmen,leaf_trichomes,absent,5,5,ausente | ausente | ausente | ausente | ausente
individual_091,OLALSEBL3,carmen,petiole_length,short,5,4,no claro | corto | corto | corto | corto
individual_091,OLALSEBL3,carmen,petiole_features,__missing__,5,0,no claro | no claro | no claro | no claro | no claro
individual_091,OLALSEBL3,carmen,stem_type,woody,5,2,no visible | no visible | leñoso | no visible | leñoso
individual_091,OLALSEBL3,carmen,stem_trichomes,absent,5,2,no visible | no visible | ausente | no visible | ausente
individual_091,OLALSEBL3,carmen,stem_texture,lenticellate,5,2,no visible | no visible | lenticelado | no visible | lenticelado
individual_091,OLALSEBL3,carmen,stipules,absent,5,1,no claro | no claro | no claro | no claro | ausentes
individual_091,OLALSEBL3,carmen,latex,__missing__,5,0,no visible | no observado | no visible | no observado | no observado
individual_091,OLALSEBL3,carmen,pulvinus,absent,5,1,no visible | no visible | no claro | no visible | ausente
individual_091,OLALSEBL3,carmen,tendrils,absent,5,5,ausentes | ausentes | ausentes | ausentes | ausentes
individual_091,OLALSEBL3,carmen,damage,present,5,5,presente | presente | presente | ausente | presente
individual_092,ANAMAICO4,carmen,leaf_relative_position,opposite,5,5,opuesta | opuesta | opuesta | opuesta | opuesta
individual_092,ANAMAICO4,carmen,leaf_spacing,distal,5,5,distales | distales | distales | agrupada | agrupada
individual_092,ANAMAICO4,carmen,leaf_complexity_type,simple,5,5,simple | simple | simple | simple | simple
individual_092,ANAMAICO4,carmen,compound_leaf_type,__missing__,5,0,N/A | N/A | N/A | N/A | N/A
individual_092,ANAMAICO4,carmen,leaflet_arrangement,__missing__,5,0,N/A | N/A | N/A | N/A | N/A
individual_092,ANAMAICO4,carmen,leaf_margin,entire,5,5,entero | entero | entero | entero | entero
individual_092,ANAMAICO4,carmen,leaf_shape,obovate,5,5,obovada | obovada | obovada | obovada | obovada
individual_092,ANAMAICO4,carmen,leaf_apex,acute,5,5,agudo | agudo | agudo | agudo | agudo
individual_092,ANAMAICO4,carmen,leaf_base,cuneate,5,5,cuneada | cuneada | cuneada | cuneada | cuneada
individual_092,ANAMAICO4,carmen,venation,pinnate,5,5,pinnada | pinnada | pinnada | pinnada | pinnada
individual_092,ANAMAICO4,carmen,leaf_trichomes,absent,5,5,ausente | ausente | ausente | ausente | ausente
individual_092,ANAMAICO4,carmen,petiole_length,short,5,5,corto | corto | corto | corto | corto
individual_092,ANAMAICO4,carmen,petiole_features,terete,5,4,terete | terete | terete | no claro | terete
individual_092,ANAMAICO4,carmen,stem_type,woody,5,5,leñoso | leñoso | leñoso | leñoso | leñoso
individual_092,ANAMAICO4,carmen,stem_trichomes,present,5,1,no claro | no claro | no claro | no claro | presente
individual_092,ANAMAICO4,carmen,stem_texture,ridged,5,5,estriada | estriada | estriada | estriada | estriada
individual_092,ANAMAICO4,carmen,stipules,present,5,5,presentes | presentes | presentes | presentes | presentes
individual_092,ANAMAICO4,carmen,latex,__missing__,5,0,no observado | no observado | no observado | no observado | no observado
individual_092,ANAMAICO4,carmen,pulvinus,absent,5,3,ausente | ausente | no visible | no claro | ausente
individual_092,ANAMAICO4,carmen,tendrils,absent,5,5,ausentes | ausentes | ausentes | ausentes | ausentes
individual_092,ANAMAICO4,carmen,damage,present,5,5,presente | presente | presente | presente | presente
individual_093,SRCHIOAL9,carmen,leaf_relative_position,opposite,5,5,opuesta | opuesta | opuesta | opuesta | opuesta
individual_093,SRCHIOAL9,carmen,leaf_spacing,distal,5,4,no visible | distales | distales | distales | distales
individual_093,SRCHIOAL9,carmen,leaf_complexity_type,simple,5,5,simple | simple | simple | simple | simple
individual_093,SRCHIOAL9,carmen,compound_leaf_type,__missing__,5,0,N/A | N/A | N/A | N/A | N/A
individual_093,SRCHIOAL9,carmen,leaflet_arrangement,__missing__,5,0,N/A | N/A | N/A | N/A | N/A
individual_093,SRCHIOAL9,carmen,leaf_margin,entire,5,5,entero | entero | entero | entero | entero
individual_093,SRCHIOAL9,carmen,leaf_shape,elliptic,5,5,eliptica | eliptica | eliptica | eliptica | eliptica
individual_093,SRCHIOAL9,carmen,leaf_apex,acute,5,4,agudo | agudo | agudo | agudo | no claro
individual_093,SRCHIOAL9,carmen,leaf_base,cuneate,5,5,cuneada | cuneada | cuneada | cuneada | cuneada
individual_093,SRCHIOAL9,carmen,venation,pinnate,5,5,pinnada | pinnada | pinnada | pinnada | pinnada
individual_093,SRCHIOAL9,carmen,leaf_trichomes,absent,5,5,ausente | ausente | ausente | ausente | ausente
individual_093,SRCHIOAL9,carmen,petiole_length,short,5,5,corto | corto | corto | corto | corto
individual_093,SRCHIOAL9,carmen,petiole_features,grooved,5,4,acanalado | acanalado | acanalado | no claro | acanalado
individual_093,SRCHIOAL9,carmen,stem_type,herbaceous,5,3,no visible | herbaceo | herbaceo | no claro | herbaceo
individual_093,SRCHIOAL9,carmen,stem_trichomes,present,5,4,no visible | presente | presente | presente | ausente
individual_093,SRCHIOAL9,carmen,stem_texture,smooth,5,4,no visible | lisa | lisa | lisa | lisa
individual_093,SRCHIOAL9,carmen,stipules,present,5,4,presentes | presentes | presentes | presentes | no visible
individual_093,SRCHIOAL9,carmen,latex,__missing__,5,0,no observado | no observado | no observado | no observado | no observado
individual_093,SRCHIOAL9,carmen,pulvinus,absent,5,4,no claro | ausente | ausente | ausente | ausente
individual_093,SRCHIOAL9,carmen,tendrils,absent,5,5,ausentes | ausentes | ausentes | ausentes | ausentes
individual_093,SRCHIOAL9,carmen,damage,present,5,5,presente | presente | presente | presente | ausente
individual_094,BVCOU2CU2,carmen,leaf_relative_position,opposite,5,5,opuesta | opuesta | opuesta | opuesta | opuesta
individual_094,BVCOU2CU2,carmen,leaf_spacing,distal,5,5,distales | distales | distales | distales | distales
individual_094,BVCOU2CU2,carmen,leaf_complexity_type,simple,5,5,simple | simple | simple | simple | simple
individual_094,BVCOU2CU2,carmen,compound_leaf_type,__missing__,5,0,N/A | N/A | N/A | N/A | N/A
individual_094,BVCOU2CU2,carmen,leaflet_arrangement,__missing__,5,0,N/A | N/A | N/A | N/A | N/A
individual_094,BVCOU2CU2,carmen,leaf_margin,entire,5,5,entero | entero | entero | entero | entero
individual_094,BVCOU2CU2,carmen,leaf_shape,elliptic,5,5,eliptica | eliptica | eliptica | eliptica | eliptica
individual_094,BVCOU2CU2,carmen,leaf_apex,acute,5,4,agudo | obtuso | agudo | obtuso | no visible
individual_094,BVCOU2CU2,carmen,leaf_base,cordate,5,5,cordada | truncada | redondeada | cordada | truncada
individual_094,BVCOU2CU2,carmen,venation,pinnate,5,5,pinnada | pinnada | pinnada | pinnada | pinnada
individual_094,BVCOU2CU2,carmen,leaf_trichomes,absent,5,5,ausente | ausente | ausente | ausente | ausente
individual_094,BVCOU2CU2,carmen,petiole_length,__missing__,5,0,no visible | no visible | no visible | no visible | no visible
individual_094,BVCOU2CU2,carmen,petiole_features,__missing__,5,0,no visible | no visible | no visible | no visible | no visible
individual_094,BVCOU2CU2,carmen,stem_type,herbaceous,5,4,herbaceo | herbaceo | no visible | herbaceo | herbaceo
individual_094,BVCOU2CU2,carmen,stem_trichomes,absent,5,4,ausente | ausente | no visible | ausente | ausente
individual_094,BVCOU2CU2,carmen,stem_texture,smooth,5,4,lisa | lisa | no visible | lisa | lenticelado
individual_094,BVCOU2CU2,carmen,stipules,present,5,2,presentes | presentes | no visible | no claro | no claro
individual_094,BVCOU2CU2,carmen,latex,__missing__,5,0,no observado | no observado | no observado | no observado | no observado
individual_094,BVCOU2CU2,carmen,pulvinus,__missing__,5,0,no visible | no visible | no visible | no visible | no visible
individual_094,BVCOU2CU2,carmen,tendrils,absent,5,5,ausentes | ausentes | ausentes | ausentes | ausentes
individual_094,BVCOU2CU2,carmen,damage,absent,5,5,ausente | ausente | ausente | presente | presente
individual_095,PPFARAOC3,carmen,leaf_relative_position,opposite,5,5,opuesta | opuesta | opuesta | verticilada | opuesta
individual_095,PPFARAOC3,carmen,leaf_spacing,distal,5,5,distales | distales | distales | distales | distales
individual_095,PPFARAOC3,carmen,leaf_complexity_type,simple,5,5,simple | simple | simple | simple | simple
individual_095,PPFARAOC3,carmen,compound_leaf_type,__missing__,5,0,N/A | N/A | N/A | N/A | N/A
individual_095,PPFARAOC3,carmen,leaflet_arrangement,__missing__,5,0,N/A | N/A | N/A | N/A | N/A
individual_095,PPFARAOC3,carmen,leaf_margin,entire,5,5,entero | entero | entero | entero | entero
individual_095,PPFARAOC3,carmen,leaf_shape,lanceolate,5,5,lanceolada | lanceolada | lanceolada | lanceolada | lanceolada
individual_095,PPFARAOC3,carmen,leaf_apex,acute,5,4,no claro | obtuso | agudo | agudo | agudo
individual_095,PPFARAOC3,carmen,leaf_base,cuneate,5,5,cuneada | cuneada | cuneada | cuneada | cuneada
individual_095,PPFARAOC3,carmen,venation,pinnate,5,5,pinnada | pinnada | pinnada | pinnada | pinnada
individual_095,PPFARAOC3,carmen,leaf_trichomes,absent,5,3,no claro | no claro | ausente | ausente | ausente
individual_095,PPFARAOC3,carmen,petiole_length,short,5,5,corto | corto | corto | corto | corto
individual_095,PPFARAOC3,carmen,petiole_features,terete,5,3,no claro | no claro | terete | terete | terete
individual_095,PPFARAOC3,carmen,stem_type,herbaceous,5,4,herbaceo | no visible | herbaceo | herbaceo | herbaceo
individual_095,PPFARAOC3,carmen,stem_trichomes,absent,5,3,no claro | no visible | ausente | ausente | ausente
individual_095,PPFARAOC3,carmen,stem_texture,smooth,5,3,no claro | no visible | lisa | lisa | lisa
individual_095,PPFARAOC3,carmen,stipules,present,5,3,no claro | no claro | presentes | presentes | presentes
individual_095,PPFARAOC3,carmen,latex,__missing__,5,0,no visible | no visible | no observado | no observado | no observado
individual_095,PPFARAOC3,carmen,pulvinus,absent,5,3,no claro | no visible | ausente | ausente | ausente
individual_095,PPFARAOC3,carmen,tendrils,absent,5,5,ausentes | ausentes | ausentes | ausentes | ausentes
individual_095,PPFARAOC3,carmen,damage,absent,5,5,ausente | ausente | presente | ausente | ausente
individual_096,SRPSYCC12,carmen,leaf_relative_position,opposite,5,5,opuesta | opuesta | verticilada | opuesta | verticilada
individual_096,SRPSYCC12,carmen,leaf_spacing,distal,5,5,distales | distales | agrupada | distales | agrupada
individual_096,SRPSYCC12,carmen,leaf_complexity_type,simple,5,5,simple | simple | simple | simple | simple
individual_096,SRPSYCC12,carmen,compound_leaf_type,__missing__,5,0,N/A | N/A | N/A | N/A | N/A
individual_096,SRPSYCC12,carmen,leaflet_arrangement,__missing__,5,0,N/A | N/A | N/A | N/A | N/A
individual_096,SRPSYCC12,carmen,leaf_margin,entire,5,5,entero | entero | entero | entero | entero
individual_096,SRPSYCC12,carmen,leaf_shape,elliptic,5,5,eliptica | eliptica | eliptica | eliptica | eliptica
individual_096,SRPSYCC12,carmen,leaf_apex,acute,5,5,agudo | agudo | agudo | agudo | agudo
individual_096,SRPSYCC12,carmen,leaf_base,cuneate,5,5,cuneada | cuneada | cuneada | cuneada | cuneada
individual_096,SRPSYCC12,carmen,venation,pinnate,5,5,pinnada | pinnada | pinnada | pinnada | pinnada
individual_096,SRPSYCC12,carmen,leaf_trichomes,absent,5,4,no claro | ausente | ausente | ausente | ausente
individual_096,SRPSYCC12,carmen,petiole_length,short,5,2,no claro | corto | no visible | no claro | corto
individual_096,SRPSYCC12,carmen,petiole_features,__missing__,5,0,no claro | no claro | no claro | no claro | no claro
individual_096,SRPSYCC12,carmen,stem_type,woody,5,2,leñoso | herbaceo | no visible | no visible | no visible
individual_096,SRPSYCC12,carmen,stem_trichomes,__missing__,5,0,no claro | no claro | no visible | no visible | no visible
individual_096,SRPSYCC12,carmen,stem_texture,smooth,5,1,no claro | lisa | no visible | no visible | no visible
individual_096,SRPSYCC12,carmen,stipules,present,5,1,no claro | no visible | no visible | presentes | no visible
individual_096,SRPSYCC12,carmen,latex,__missing__,5,0,no visible | no visible | no visible | no observado | no observado
individual_096,SRPSYCC12,carmen,pulvinus,absent,5,1,no claro | ausente | no visible | no visible | no visible
individual_096,SRPSYCC12,carmen,tendrils,absent,5,5,ausentes | ausentes | ausentes | ausentes | ausentes
individual_096,SRPSYCC12,carmen,damage,present,5,5,presente | presente | presente | presente | presente
individual_097,MEPOSOLA5,carmen,leaf_relative_position,opposite,5,5,opuesta | opuesta | opuesta | verticilada | opuesta
individual_097,MEPOSOLA5,carmen,leaf_spacing,distal,5,5,distales | distales | distales | agrupada | distales
individual_097,MEPOSOLA5,carmen,leaf_complexity_type,simple,5,5,simple | simple | simple | simple | simple
individual_097,MEPOSOLA5,carmen,compound_leaf_type,__missing__,5,0,N/A | N/A | N/A | N/A | N/A
individual_097,MEPOSOLA5,carmen,leaflet_arrangement,__missing__,5,0,N/A | N/A | N/A | N/A | N/A
individual_097,MEPOSOLA5,carmen,leaf_margin,entire,5,5,entero | entero | entero | entero | entero
individual_097,MEPOSOLA5,carmen,leaf_shape,elliptic,5,5,oblanceolada. | eliptica | eliptica | eliptica | oblanceolada.
individual_097,MEPOSOLA5,carmen,leaf_apex,acute,5,5,agudo | agudo | agudo | agudo | obtuso
individual_097,MEPOSOLA5,carmen,leaf_base,cuneate,5,5,cuneada | cuneada | cuneada | cuneada | cuneada
individual_097,MEPOSOLA5,carmen,venation,pinnate,5,5,pinnada | pinnada | pinnada | pinnada | pinnada
individual_097,MEPOSOLA5,carmen,leaf_trichomes,absent,5,5,ausente | ausente | ausente | ausente | ausente
individual_097,MEPOSOLA5,carmen,petiole_length,short,5,2,corto | no claro | no claro | no claro | corto
individual_097,MEPOSOLA5,carmen,petiole_features,terete,5,2,terete | no claro | no visible | no claro | terete
individual_097,MEPOSOLA5,carmen,stem_type,herbaceous,5,3,herbaceo | herbaceo | no visible | no visible | herbaceo
individual_097,MEPOSOLA5,carmen,stem_trichomes,absent,5,2,ausente | no claro | no visible | no visible | ausente
individual_097,MEPOSOLA5,carmen,stem_texture,smooth,5,3,lisa | lisa | no visible | no visible | lisa
individual_097,MEPOSOLA5,carmen,stipules,present,5,2,no claro | presentes | no claro | no claro | presentes
individual_097,MEPOSOLA5,carmen,latex,__missing__,5,0,no observado | no observado | no observado | no observado | no observado
individual_097,MEPOSOLA5,carmen,pulvinus,absent,5,1,no claro | no claro | no visible | no visible | ausente
individual_097,MEPOSOLA5,carmen,tendrils,absent,5,5,ausentes | ausentes | ausentes | ausentes | ausentes
individual_097,MEPOSOLA5,carmen,damage,absent,5,5,ausente | ausente | ausente | ausente | ausente
individual_098,MEPSYCHO6,carmen,leaf_relative_position,whorled,5,5,verticilada | verticilada | verticilada | opuesta | verticilada
individual_098,MEPSYCHO6,carmen,leaf_spacing,clustered,5,5,agrupada | agrupada | agrupada | agrupada | agrupada
individual_098,MEPSYCHO6,carmen,leaf_complexity_type,simple,5,5,simple | simple | simple | simple | simple
individual_098,MEPSYCHO6,carmen,compound_leaf_type,__missing__,5,0,N/A | N/A | N/A | N/A | N/A
individual_098,MEPSYCHO6,carmen,leaflet_arrangement,__missing__,5,0,N/A | N/A | N/A | N/A | N/A
individual_098,MEPSYCHO6,carmen,leaf_margin,entire,5,5,entero | entero | entero | entero | entero
individual_098,MEPSYCHO6,carmen,leaf_shape,elliptic,5,5,eliptica | eliptica | eliptica | eliptica | eliptica
individual_098,MEPSYCHO6,carmen,leaf_apex,acute,5,5,agudo | agudo | agudo | agudo | agudo
individual_098,MEPSYCHO6,carmen,leaf_base,truncate,5,3,no claro | no claro | truncada | truncada | truncada
individual_098,MEPSYCHO6,carmen,venation,pinnate,5,5,pinnada | pinnada | pinnada | pinnada | pinnada
individual_098,MEPSYCHO6,carmen,leaf_trichomes,absent,5,4,no visible | ausente | ausente | ausente | ausente
individual_098,MEPSYCHO6,carmen,petiole_length,__missing__,5,0,no visible | no visible | no visible | no visible | no visible
individual_098,MEPSYCHO6,carmen,petiole_features,__missing__,5,0,no visible | no visible | no visible | no visible | no visible
individual_098,MEPSYCHO6,carmen,stem_type,woody,5,3,no visible | herbaceo | no visible | leñoso | leñoso
individual_098,MEPSYCHO6,carmen,stem_trichomes,absent,5,3,no visible | ausente | no visible | ausente | ausente
individual_098,MEPSYCHO6,carmen,stem_texture,smooth,5,3,no visible | lisa | no visible | lisa | lisa
individual_098,MEPSYCHO6,carmen,stipules,absent,5,2,no visible | no visible | no visible | ausentes | ausentes
individual_098,MEPSYCHO6,carmen,latex,__missing__,5,0,no visible | no observado | no observado | no observado | no observado
individual_098,MEPSYCHO6,carmen,pulvinus,absent,5,1,no visible | no visible | no visible | ausente | no visible
individual_098,MEPSYCHO6,carmen,tendrils,absent,5,5,ausentes | ausentes | ausentes | ausentes | ausentes
individual_098,MEPSYCHO6,carmen,damage,present,5,5,presente | presente | presente | presente | presente
individual_099,PEA0168,carmen,leaf_relative_position,whorled,4,3,verticilada | verticilada | verticilada | no visible
individual_099,PEA0168,carmen,leaf_spacing,clustered,4,3,agrupada | agrupada | agrupada | no visible
individual_099,PEA0168,carmen,leaf_complexity_type,simple,4,3,simple | simple | simple | no visible
individual_099,PEA0168,carmen,compound_leaf_type,__missing__,4,0,N/A | N/A | N/A | N/A
individual_099,PEA0168,carmen,leaflet_arrangement,__missing__,4,0,N/A | N/A | N/A | N/A
individual_099,PEA0168,carmen,leaf_margin,entire,4,3,entero | entero | entero | no visible
individual_099,PEA0168,carmen,leaf_shape,elliptic,4,3,eliptica | eliptica | eliptica | no visible
individual_099,PEA0168,carmen,leaf_apex,acuminate,4,3,acuminado | acuminado | acuminado | no visible
individual_099,PEA0168,carmen,leaf_base,cuneate,4,3,cuneada | cuneada | cuneada | no visible
individual_099,PEA0168,carmen,venation,pinnate,4,3,pinnada | pinnada | pinnada | no visible
individual_099,PEA0168,carmen,leaf_trichomes,absent,4,3,ausente | ausente | ausente | no visible
individual_099,PEA0168,carmen,petiole_length,__missing__,4,0,no visible | no visible | no visible | no visible
individual_099,PEA0168,carmen,petiole_features,__missing__,4,0,no visible | no visible | no visible | no visible
individual_099,PEA0168,carmen,stem_type,woody,4,4,leñoso | leñoso | leñoso | leñoso
individual_099,PEA0168,carmen,stem_trichomes,absent,4,3,ausente | ausente | no claro | ausente
individual_099,PEA0168,carmen,stem_texture,smooth,4,4,lisa | lisa | lisa | lenticelado
individual_099,PEA0168,carmen,stipules,absent,4,1,no claro | ausentes | no visible | no visible
individual_099,PEA0168,carmen,latex,__missing__,4,0,no observado | no observado | no observado | no visible
individual_099,PEA0168,carmen,pulvinus,__missing__,4,0,no visible | no visible | no visible | no visible
individual_099,PEA0168,carmen,tendrils,absent,4,4,ausentes | ausentes | ausentes | ausentes
individual_099,PEA0168,carmen,damage,present,4,3,presente | ausente | presente | no visible
individual_100,ANPSYCER1,carmen,leaf_relative_position,opposite,4,4,opuesta | opuesta | opuesta | opuesta
individual_100,ANPSYCER1,carmen,leaf_spacing,distal,4,4,distales | distales | distales | agrupada
individual_100,ANPSYCER1,carmen,leaf_complexity_type,simple,4,4,simple | simple | simple | simple
individual_100,ANPSYCER1,carmen,compound_leaf_type,__missing__,4,0,N/A | N/A | N/A | N/A
individual_100,ANPSYCER1,carmen,leaflet_arrangement,__missing__,4,0,N/A | N/A | N/A | N/A
individual_100,ANPSYCER1,carmen,leaf_margin,entire,4,4,entero | entero | entero | entero
individual_100,ANPSYCER1,carmen,leaf_shape,lanceolate,4,4,lanceolada | lanceolada | lanceolada | lanceolada
individual_100,ANPSYCER1,carmen,leaf_apex,acute,4,4,agudo | agudo | agudo | agudo
individual_100,ANPSYCER1,carmen,leaf_base,cuneate,4,4,cuneada | cuneada | cuneada | cuneada
individual_100,ANPSYCER1,carmen,venation,pinnate,4,4,pinnada | pinnada | pinnada | pinnada
individual_100,ANPSYCER1,carmen,leaf_trichomes,absent,4,4,ausente | ausente | ausente | ausente
individual_100,ANPSYCER1,carmen,petiole_length,short,4,2,no claro | corto | no claro | corto
individual_100,ANPSYCER1,carmen,petiole_features,terete,4,1,no claro | terete | no claro | no claro
individual_100,ANPSYCER1,carmen,stem_type,herbaceous,4,2,herbaceo | herbaceo | no visible | no visible
individual_100,ANPSYCER1,carmen,stem_trichomes,absent,4,2,ausente | ausente | no visible | no visible
individual_100,ANPSYCER1,carmen,stem_texture,smooth,4,1,no claro | lisa | no visible | no visible
individual_100,ANPSYCER1,carmen,stipules,__missing__,4,0,no claro | no claro | no claro | no claro
individual_100,ANPSYCER1,carmen,latex,__missing__,4,0,no visible | no observado | no visible | no observado
individual_100,ANPSYCER1,carmen,pulvinus,absent,4,1,no visible | ausente | no visible | no visible
individual_100,ANPSYCER1,carmen,tendrils,absent,4,4,ausentes | ausentes | ausentes | ausentes
individual_100,ANPSYCER1,carmen,damage,absent,4,4,presente | ausente | ausente | ausente
individual_101,ANCASECO2,carmen,leaf_relative_position,alternate,5,5,alterna | alterna | alterna | alterna | alterna
individual_101,ANCASECO2,carmen,leaf_spacing,distal,5,5,distales | distales | distales | distales | distales
individual_101,ANCASECO2,carmen,leaf_complexity_type,simple,5,5,simple | simple | simple | simple | simple
individual_101,ANCASECO2,carmen,compound_leaf_type,__missing__,5,0,N/A | N/A | N/A | N/A | N/A
individual_101,ANCASECO2,carmen,leaflet_arrangement,__missing__,5,0,N/A | N/A | N/A | N/A | N/A
individual_101,ANCASECO2,carmen,leaf_margin,entire,5,5,entero | entero | entero | entero | entero
individual_101,ANCASECO2,carmen,leaf_shape,lanceolate,5,5,lanceolada | lanceolada | lanceolada | lanceolada | lanceolada
individual_101,ANCASECO2,carmen,leaf_apex,acute,5,5,agudo | agudo | agudo | agudo | agudo
individual_101,ANCASECO2,carmen,leaf_base,cuneate,5,5,cuneada | cuneada | cuneada | cuneada | cuneada
individual_101,ANCASECO2,carmen,venation,pinnate,5,5,pinnada | pinnada | pinnada | pinnada | pinnada
